Unnamed: 0,set_num,set_year,top_5_similar_sets,set_name,set_img_url,theme_id,theme_name,num_parts,A0A5A9,FFFFFF,C91A09,6C6E68,237841,05131D,184632,AA7F2E,F5CD2F,582A12,F2CD37,E4ADC8,AEEFEC,635F52,F08F1C,FCFCFC,0020A0,84B68D,BBE90B,D9E4A7,0055BF,9CA3A8,F8F184,DF6695,E4CD9E,0A3463,720E0F,FF800D,958A73,898788,352100,3F3691,A5A5CB,DBAC34,3E3C39,A95500,923978,4B9F4A,A5A9B4,ADC3C0,C870A0,AA7D55,9BA19D,6D6E5C,F8BB3D,9B9A5A,36AEBF,AC78BA,9FC3E9,E1D5ED,078BC9,FE8A18,FFF03A,DFEEA5,008F9B,5A93DB,A0BCAC,FF698F,D9D9D9,CFE2F7,D09168,E0E0E0,BBA53D,AA4D8E,1B2A34,F2F3F2,583927,764D3B,6074A1,B46A00,575857,C0F500,68BCC5,F6D7B3,BDC6AD,D67572,81007B,FA9C1C,FFA70B,AE7A59,7DBFDD,EBD800,CE1D9B,8320B7,CCA373,755945,x,y
606,4212659-1,2003,"['71741-1', '41101-1', '71799-1', '41704-1', '41130-1']",Photo Frame with Bird,https://cdn.rebrickable.com/media/sets/4212659-1.jpg,501,Gear,14,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.68476341290298,280.719417893389
607,4212662-1,2003,"['71741-1', '41414-1', '41101-1', '71799-1', '41435-1']",Photo Frame Castle,https://cdn.rebrickable.com/media/sets/4212662-1.jpg,501,Gear,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.57123064128498,210.78544310277977
608,4212666-1,2003,"['41038-1', '7676-1', '41008-1', '9450-1', '71741-1']",Adventurers Photo Frame,https://cdn.rebrickable.com/media/sets/4212666-1.jpg,501,Gear,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.44590861909322,170.69274880152082
609,4274291-1,2006,[],Yoda Key Chain,https://cdn.rebrickable.com/media/sets/4274291-1.jpg,503,Key Chain,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.33896511294938,465.29882110804067
610,4475-1,2003,"['71741-1', '71799-1', '41101-1', '41130-1', '3315-1']",Jabba's Message,https://cdn.rebrickable.com/media/sets/4475-1.jpg,158,Star Wars,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.2006877537418,106.44234386122992
611,4476-1,2003,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",Jabba's Prize,https://cdn.rebrickable.com/media/sets/4476-1.jpg,158,Star Wars,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.1671539498539,159.04301701004886
612,4477-1,2003,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",T-16 Skyhopper,https://cdn.rebrickable.com/media/sets/4477-1.jpg,158,Star Wars,98,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.3880323967945,212.52248589265844
613,4478-1,2003,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",Geonosian Fighter (Black Box),https://cdn.rebrickable.com/media/sets/4478-1.jpg,158,Star Wars,170,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,525.8700686125246,297.81905865380554
614,4478-2,2004,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",Geonosian Fighter (Blue Box),https://cdn.rebrickable.com/media/sets/4478-2.jpg,158,Star Wars,170,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.06561432688477,157.72384600700715
615,4479-1,2003,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",TIE Bomber,https://cdn.rebrickable.com/media/sets/4479-1.jpg,158,Star Wars,229,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.2166121490307,277.39217769909834
616,4480-1,2003,"['71741-1', '71799-1', '41101-1', '3315-1', '41130-1']",Jabba's Palace,https://cdn.rebrickable.com/media/sets/4480-1.jpg,158,Star Wars,234,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.3850818145962,261.77756662814073
617,4481-1,2003,"['6211-1', '41130-1', '71737-1', '7659-1', '71739-1']",Hailfire Droid,https://cdn.rebrickable.com/media/sets/4481-1.jpg,158,Star Wars,680,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.10537169710216,177.63066528337131
618,4482-1,2003,"['71741-1', '71799-1', '41101-1', '41130-1', '3315-1']",AT-TE,https://cdn.rebrickable.com/media/sets/4482-1.jpg,158,Star Wars,663,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.2143748472714,292.07653365105796
619,4483-1,2003,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",AT-AT [Black Box],https://cdn.rebrickable.com/media/sets/4483-1.jpg,158,Star Wars,1070,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.3441263863514,80.90018034067975
620,4483-2,2004,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",AT-AT [Blue Box],https://cdn.rebrickable.com/media/sets/4483-2.jpg,158,Star Wars,1070,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.0568385548005,259.8791021886956
621,4484-1,2003,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",X-wing Fighter & TIE Advanced,https://cdn.rebrickable.com/media/sets/4484-1.jpg,158,Star Wars,76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.9165547747733,129.20106565971648
622,4485-1,2003,"['71741-1', '41400-1', '3315-1', '71799-1', '41101-1']",Sebulba's Podracer & Anakin's Podracer,https://cdn.rebrickable.com/media/sets/4485-1.jpg,158,Star Wars,72,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.2247129242119,139.53525158141565
623,4486-1,2003,"['71741-1', '41130-1', '3315-1', '71799-1', '41400-1']",AT-ST & Snowspeeder - Mini,https://cdn.rebrickable.com/media/sets/4486-1.jpg,158,Star Wars,76,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.3661347594432,276.64765260424997
624,4487-1,2003,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",Jedi Starfighter & Slave I,https://cdn.rebrickable.com/media/sets/4487-1.jpg,158,Star Wars,53,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.87775463658744,192.46533597352098
625,4488-1,2003,"['71741-1', '71799-1', '41101-1', '41130-1', '3315-1']",Millennium Falcon,https://cdn.rebrickable.com/media/sets/4488-1.jpg,158,Star Wars,87,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.7076125876557,228.24298484427703
626,4489-1,2003,"['71741-1', '41130-1', '3315-1', '41101-1', '71799-1']",AT-AT - Mini,https://cdn.rebrickable.com/media/sets/4489-1.jpg,158,Star Wars,98,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.51187197716825,116.3507566176541
627,4490-1,2003,"['71741-1', '41101-1', '71799-1', '41130-1', '3315-1']",Republic Gunship,https://cdn.rebrickable.com/media/sets/4490-1.jpg,158,Star Wars,102,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.5278456804956,174.87504680328922
628,4491-1,2003,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",MTT,https://cdn.rebrickable.com/media/sets/4491-1.jpg,158,Star Wars,99,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.66195140379295,249.14950901311818
629,4492-1,2004,"['71741-1', '71799-1', '41101-1', '71705-1', '3315-1']",Star Destroyer - Mini,https://cdn.rebrickable.com/media/sets/4492-1.jpg,158,Star Wars,87,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.86578280351983,139.86399987683504
630,4493-1,2004,"['71741-1', '41101-1', '71705-1', '71799-1', '71737-1']",Sith Infiltrator - Mini,https://cdn.rebrickable.com/media/sets/4493-1.jpg,158,Star Wars,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.2502517271429,294.99113136049436
631,4494-1,2004,"['71741-1', '71799-1', '41101-1', '41130-1', '3315-1']",Imperial Shuttle - Mini,https://cdn.rebrickable.com/media/sets/4494-1.jpg,158,Star Wars,82,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.0960292468861,266.49624898266865
632,4495-1,2004,"['71741-1', '71799-1', '41704-1', '41101-1', '71705-1']",AT-TE - Mini,https://cdn.rebrickable.com/media/sets/4495-1.jpg,158,Star Wars,63,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.6046452218246,143.57606398694844
633,4500-1,2004,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",Rebel Snowspeeder [Redesign] - Blue box,https://cdn.rebrickable.com/media/sets/4500-1.jpg,158,Star Wars,217,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.15489721506754,214.9037307129096
634,4500-2,2004,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']","Rebel Snowspeeder (redesign), Original Trilogy Edition box",https://cdn.rebrickable.com/media/sets/4500-2.jpg,158,Star Wars,211,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.29986993214925,290.7266640881498
635,4501-1,2004,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']","Mos Eisley Cantina, Blue box",https://cdn.rebrickable.com/media/sets/4501-1.jpg,158,Star Wars,197,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,517.952481195802,290.05156367336576
636,4501-2,2004,"['71741-1', '41101-1', '71799-1', '71705-1', '41130-1']","Mos Eisley Cantina, Original Trilogy Edition box",https://cdn.rebrickable.com/media/sets/4501-2.jpg,158,Star Wars,196,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,438.85458844836495,113.47561206254058
637,4502-1,2003,"['71741-1', '41101-1', '71799-1', '71705-1', '41130-1']",X-wing Fighter,https://cdn.rebrickable.com/media/sets/4502-1.jpg,158,Star Wars,564,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.23217006766436,279.04444904043623
638,4502-2,2004,"['71741-1', '41101-1', '71799-1', '71705-1', '41130-1']",X-wing Fighter,https://cdn.rebrickable.com/media/sets/4502-2.jpg,158,Star Wars,564,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.33161684080903,129.2906374837044
639,4504-1,2004,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",Millennium Falcon (Blue Box Version),https://cdn.rebrickable.com/media/sets/4504-1.jpg,158,Star Wars,997,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.71972958277786,237.32463339290925
640,4504-2,2004,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",Millennium Falcon (Black Box Version),https://cdn.rebrickable.com/media/sets/4504-2.jpg,158,Star Wars,997,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.5571922194576,188.2492262447689
641,4527617-1,2008,"['71741-1', '41101-1', '71799-1', '3315-1', '41449-1']",Castle Photo Frame,https://cdn.rebrickable.com/media/sets/4527617-1.jpg,501,Gear,68,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.89132321990057,213.96421049051824
642,4547551-1,2008,"['71741-1', '71735-1', '75053-1', '75290-1', '71799-1']",Darth Vader,https://cdn.rebrickable.com/media/sets/4547551-1.jpg,158,Star Wars,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.9618090825894,228.8983873310701
643,4636204-1,2011,"['71741-1', '3315-1', '41400-1', '41008-1', '71799-1']",Promotional Giveaway,https://cdn.rebrickable.com/media/sets/4636204-1.jpg,435,Ninjago,11,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.86699262735345,87.22264654681751
644,4659602-1,2012,"['71741-1', '41400-1', '3315-1', '41130-1', '71799-1']",Display Stand,https://cdn.rebrickable.com/media/sets/4659602-1.jpg,494,Friends,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.58631397499272,337.83623341542597
645,4659612-1,2012,[],Spinner Ring,https://cdn.rebrickable.com/media/sets/4659612-1.jpg,435,Ninjago,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.61182659945877,180.87091459773242
646,4676-1,2004,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",Police Key Chain,https://cdn.rebrickable.com/media/sets/4676-1.jpg,503,Key Chain,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.0753367812124,470.6090504403828
647,471518-1,2015,"['71741-1', '41130-1', '3315-1', '41101-1', '41008-1']",Happy The Cute Dolphin,https://cdn.rebrickable.com/media/sets/471518-1.jpg,494,Friends,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.92717473388083,305.1631894052992
648,471602-1,2016,"['71741-1', '41101-1', '41130-1', '3315-1', '71799-1']",Pony Grooming Kit,https://cdn.rebrickable.com/media/sets/471602-1.jpg,494,Friends,28,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.7672561283084,401.98050463661195
649,471702-1,2017,"['41751-1', '41704-1', '30633-1', '41731-1', '5007524-1']",Mia,https://cdn.rebrickable.com/media/sets/471702-1.jpg,494,Friends,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.90078355028065,370.9081508570997
650,471801-1,2018,"['71741-1', '3315-1', '41101-1', '71799-1', '41130-1']",Dolphin and Crab,https://cdn.rebrickable.com/media/sets/471801-1.jpg,494,Friends,32,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.73690325531638,344.08788535867546
651,471904-1,2019,"['71741-1', '71799-1', '41101-1', '41449-1', '41130-1']",Diamond's Show Jump,https://cdn.rebrickable.com/media/sets/471904-1.jpg,494,Friends,32,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.7826937522019,309.07651850689047
652,472102-1,2021,"['71741-1', '41101-1', '41449-1', '41704-1', '71799-1']",Emma & Baby Panda,https://cdn.rebrickable.com/media/sets/472102-1.jpg,494,Friends,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.19765884952186,382.78282620943094
653,472201-1,2022,"['71741-1', '41101-1', '71799-1', '41668-1', '71705-1']",Cute Foal with Food and Water Pump,https://cdn.rebrickable.com/media/sets/472201-1.jpg,494,Friends,36,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.38805973698553,363.004164317985
